customer_id,campaign_id,date_acquired,plan,revenue,months_active,churned
2494,3,2025-04-02,monthly,60.0,4,False
2495,3,2025-04-02,annual,100.0,12,False
2496,3,2025-04-02,monthly,150.0,10,False
2497,3,2025-04-02,monthly,75.0,5,True
2498,3,2025-04-02,monthly,15.0,1,False
2499,3,2025-04-02,monthly,165.0,11,False
2500,3,2025-04-02,monthly,30.0,2,True
2501,3,2025-04-02,monthly,135.0,9,True
2502,3,2025-04-02,annual,100.0,12,False
2503,3,2025-04-02,monthly,150.0,10,False
2504,3,2025-04-02,annual,100.0,12,False
2505,3,2025-04-02,monthly,15.0,1,False
2506,3,2025-04-03,monthly,135.0,9,False
2507,3,2025-04-03,monthly,90.0,6,False
2508,3,2025-04-03,monthly,90.0,6,False
2509,3,2025-04-03,monthly,150.0,10,True
2510,3,2025-04-03,monthly,60.0,4,False
2511,3,2025-04-03,monthly,150.0,10,True
2512,3,2025-04-03,annual,100.0,12,False
2513,3,2025-04-04,annual,100.0,12,False
2514,3,2025-04-04,annual,100.0,12,False
2515,3,2025-04-04,monthly,135.0,9,False
2516,3,2025-04-04,monthly,60.0,4,False
2517,3,2025-04-04,annual,100.0,12,False
2518,3,2025-04-04,monthly,120.0,8,False
2519,3,2025-04-04,annual,100.0,12,False
2520,3,2025-04-04,monthly,45.0,3,False
2521,3,2025-04-04,annual,100.0,12,False
2522,3,2025-04-04,monthly,150.0,10,False
2523,3,2025-04-04,monthly,165.0,11,False
2524,3,2025-04-04,monthly,45.0,3,False
2525,3,2025-04-04,monthly,30.0,2,False
2526,3,2025-04-04,monthly,165.0,11,False
2527,3,2025-04-04,annual,100.0,12,False
2528,3,2025-04-04,annual,100.0,12,False
2529,3,2025-04-04,annual,100.0,12,True
2530,3,2025-04-04,annual,100.0,12,False
2531,3,2025-04-04,monthly,105.0,7,False
2532,3,2025-04-04,monthly,30.0,2,False
2533,3,2025-04-04,monthly,150.0,10,False
2534,3,2025-04-04,annual,100.0,12,False
2535,3,2025-04-04,monthly,75.0,5,True
2536,3,2025-04-04,annual,100.0,12,True
2537,3,2025-04-04,monthly,90.0,6,False
2538,3,2025-04-04,annual,100.0,12,True
2539,3,2025-04-04,monthly,165.0,11,False
2540,3,2025-04-04,annual,100.0,12,False
2541,3,2025-04-04,annual,100.0,12,False
2542,3,2025-04-04,monthly,105.0,7,False
2543,3,2025-04-04,monthly,60.0,4,False
2544,3,2025-04-04,monthly,165.0,11,False
2545,3,2025-04-04,annual,100.0,12,False
2546,3,2025-04-05,monthly,105.0,7,True
2547,3,2025-04-05,monthly,150.0,10,False
2548,3,2025-04-05,annual,100.0,12,False
2549,3,2025-04-05,monthly,45.0,3,False
2550,3,2025-04-05,annual,100.0,12,False
2551,3,2025-04-05,monthly,90.0,6,True
2552,3,2025-04-05,monthly,30.0,2,False
2553,3,2025-04-05,monthly,15.0,1,False
2554,3,2025-04-05,monthly,30.0,2,False
2555,3,2025-04-05,annual,100.0,12,False
2556,3,2025-04-05,annual,100.0,12,False
2557,3,2025-04-05,monthly,30.0,2,False
2558,3,2025-04-05,annual,100.0,12,False
2559,3,2025-04-05,annual,100.0,12,True
2560,3,2025-04-06,monthly,90.0,6,False
2561,3,2025-04-06,monthly,135.0,9,True
2562,3,2025-04-06,monthly,15.0,1,False
2563,3,2025-04-06,annual,100.0,12,False
2564,3,2025-04-06,annual,100.0,12,True
2565,3,2025-04-06,monthly,15.0,1,False
2566,3,2025-04-06,monthly,75.0,5,False
2567,3,2025-04-06,monthly,105.0,7,False
2568,3,2025-04-06,annual,100.0,12,False
2569,3,2025-04-06,annual,100.0,12,False
2570,3,2025-04-06,monthly,90.0,6,False
2571,3,2025-04-06,annual,100.0,12,True
2572,3,2025-04-06,annual,100.0,12,False
2573,3,2025-04-06,annual,100.0,12,False
2574,3,2025-04-06,monthly,45.0,3,True
2575,3,2025-04-06,monthly,105.0,7,False
2576,3,2025-04-07,annual,100.0,12,False
2577,3,2025-04-07,annual,100.0,12,True
2578,3,2025-04-07,annual,100.0,12,False
2579,3,2025-04-07,monthly,15.0,1,False
2580,3,2025-04-07,monthly,105.0,7,False
2581,3,2025-04-07,monthly,75.0,5,True
2582,3,2025-04-07,annual,100.0,12,False
2583,3,2025-04-07,monthly,45.0,3,False
2584,3,2025-04-07,annual,100.0,12,True
2585,3,2025-04-07,annual,100.0,12,True
2586,3,2025-04-07,monthly,165.0,11,False
2587,3,2025-04-07,annual,100.0,12,True
2588,3,2025-04-07,monthly,75.0,5,False
2589,3,2025-04-07,monthly,30.0,2,False
2590,3,2025-04-07,monthly,30.0,2,False
2591,3,2025-04-07,monthly,60.0,4,False
2592,3,2025-04-07,annual,100.0,12,False
2593,3,2025-04-07,annual,100.0,12,True
2594,3,2025-04-07,annual,100.0,12,False
2595,3,2025-04-07,annual,100.0,12,False
2596,3,2025-04-07,annual,100.0,12,False
2597,3,2025-04-07,annual,100.0,12,True
2598,3,2025-04-07,monthly,30.0,2,False
2599,3,2025-04-07,annual,100.0,12,False
2600,3,2025-04-07,monthly,150.0,10,False
2601,3,2025-04-07,monthly,105.0,7,False
2602,3,2025-04-07,annual,100.0,12,False
2603,3,2025-04-07,monthly,105.0,7,False
2604,3,2025-04-07,monthly,120.0,8,False
2605,3,2025-04-07,annual,100.0,12,False
2606,3,2025-04-07,annual,100.0,12,True
2607,3,2025-04-07,annual,100.0,12,False
2608,3,2025-04-07,monthly,30.0,2,False
2609,3,2025-04-08,monthly,165.0,11,True
2610,3,2025-04-08,monthly,120.0,8,False
2611,3,2025-04-08,monthly,15.0,1,False
2612,3,2025-04-08,monthly,165.0,11,False
2613,3,2025-04-08,annual,100.0,12,False
2614,3,2025-04-08,annual,100.0,12,False
2615,3,2025-04-08,monthly,150.0,10,False
2616,3,2025-04-08,monthly,60.0,4,False
2617,3,2025-04-08,monthly,120.0,8,False
2618,3,2025-04-08,monthly,120.0,8,False
2619,3,2025-04-08,monthly,60.0,4,False
2620,3,2025-04-08,monthly,60.0,4,False
2621,3,2025-04-08,annual,100.0,12,False
2622,3,2025-04-08,monthly,165.0,11,False
2623,3,2025-04-08,annual,100.0,12,False
2624,3,2025-04-08,monthly,30.0,2,False
2625,3,2025-04-08,annual,100.0,12,True
2626,3,2025-04-08,monthly,120.0,8,False
2627,3,2025-04-08,monthly,75.0,5,False
2628,3,2025-04-08,monthly,15.0,1,False
2629,3,2025-04-08,monthly,75.0,5,False
2630,3,2025-04-08,annual,100.0,12,False
2631,3,2025-04-08,annual,100.0,12,False
2632,3,2025-04-08,monthly,105.0,7,False
2633,3,2025-04-08,monthly,15.0,1,False
2634,3,2025-04-08,monthly,120.0,8,False
2635,3,2025-04-08,annual,100.0,12,False
2636,3,2025-04-08,monthly,75.0,5,False
2637,3,2025-04-08,monthly,120.0,8,False
2638,3,2025-04-08,annual,100.0,12,True
2639,3,2025-04-08,monthly,165.0,11,False
2640,3,2025-04-08,monthly,60.0,4,False
2641,3,2025-04-08,annual,100.0,12,False
2642,3,2025-04-08,monthly,105.0,7,False
2643,3,2025-04-08,annual,100.0,12,False
2644,3,2025-04-08,monthly,105.0,7,True
2645,3,2025-04-08,monthly,45.0,3,False
2646,3,2025-04-08,annual,100.0,12,False
2647,3,2025-04-08,monthly,30.0,2,False
2648,3,2025-04-08,annual,100.0,12,False
2649,3,2025-04-08,monthly,75.0,5,True
2650,3,2025-04-08,annual,100.0,12,False
2651,3,2025-04-08,annual,100.0,12,True
2652,3,2025-04-08,monthly,30.0,2,False
2653,3,2025-04-08,annual,100.0,12,False
2654,3,2025-04-08,monthly,60.0,4,True
2655,3,2025-04-09,annual,100.0,12,True
2656,3,2025-04-09,annual,100.0,12,True
2657,3,2025-04-09,annual,100.0,12,True
2658,3,2025-04-09,monthly,165.0,11,True
2659,3,2025-04-09,monthly,120.0,8,False
2660,3,2025-04-09,monthly,60.0,4,False
2661,3,2025-04-09,annual,100.0,12,False
2662,3,2025-04-09,monthly,45.0,3,False
2663,3,2025-04-09,annual,100.0,12,False
2664,3,2025-04-09,annual,100.0,12,False
2665,3,2025-04-09,monthly,45.0,3,False
2666,3,2025-04-09,annual,100.0,12,False
2667,3,2025-04-09,monthly,105.0,7,False
2668,3,2025-04-09,annual,100.0,12,True
2669,3,2025-04-09,monthly,135.0,9,False
2670,3,2025-04-09,monthly,165.0,11,True
2671,3,2025-04-09,monthly,30.0,2,False
2672,3,2025-04-09,monthly,15.0,1,False
2673,3,2025-04-09,annual,100.0,12,False
2674,3,2025-04-09,annual,100.0,12,False
2675,3,2025-04-09,annual,100.0,12,False
2676,3,2025-04-09,monthly,135.0,9,False
2677,3,2025-04-09,annual,100.0,12,False
2678,3,2025-04-09,monthly,120.0,8,False
2679,3,2025-04-09,monthly,165.0,11,False
2680,3,2025-04-09,monthly,135.0,9,True
2681,3,2025-04-09,annual,100.0,12,False
2682,3,2025-04-09,monthly,105.0,7,False
2683,3,2025-04-09,annual,100.0,12,False
2684,3,2025-04-09,annual,100.0,12,False
2685,3,2025-04-09,annual,100.0,12,True
2686,3,2025-04-09,monthly,105.0,7,True
2687,3,2025-04-09,monthly,150.0,10,True
2688,3,2025-04-09,monthly,60.0,4,False
2689,3,2025-04-09,monthly,120.0,8,False
2690,3,2025-04-09,annual,100.0,12,False
2691,3,2025-04-10,monthly,30.0,2,True
2692,3,2025-04-10,annual,100.0,12,False
2693,3,2025-04-10,monthly,105.0,7,True
2694,3,2025-04-10,monthly,150.0,10,True
2695,3,2025-04-10,monthly,105.0,7,False
2696,3,2025-04-10,monthly,120.0,8,False
2697,3,2025-04-10,annual,100.0,12,True
2698,3,2025-04-10,monthly,90.0,6,False
2699,3,2025-04-10,monthly,90.0,6,True
2700,3,2025-04-10,annual,100.0,12,False
2701,3,2025-04-10,annual,100.0,12,True
2702,3,2025-04-10,monthly,105.0,7,True
2703,3,2025-04-10,annual,100.0,12,False
2704,3,2025-04-10,monthly,45.0,3,False
2705,3,2025-04-10,monthly,120.0,8,True
2706,3,2025-04-10,monthly,120.0,8,True
2707,3,2025-04-10,monthly,150.0,10,False
2708,3,2025-04-10,annual,100.0,12,True
2709,3,2025-04-10,annual,100.0,12,True
2710,3,2025-04-10,monthly,135.0,9,False
2711,3,2025-04-10,annual,100.0,12,False
2712,3,2025-04-10,monthly,30.0,2,False
2713,3,2025-04-10,monthly,45.0,3,False
2714,3,2025-04-10,monthly,75.0,5,False
2715,3,2025-04-11,annual,100.0,12,False
2716,3,2025-04-11,monthly,105.0,7,False
2717,3,2025-04-11,monthly,60.0,4,False
2718,3,2025-04-11,annual,100.0,12,True
2719,3,2025-04-11,annual,100.0,12,True
2720,3,2025-04-11,annual,100.0,12,False
2721,3,2025-04-11,annual,100.0,12,True
2722,3,2025-04-11,monthly,45.0,3,True
2723,3,2025-04-11,annual,100.0,12,False
2724,3,2025-04-11,annual,100.0,12,False
2725,3,2025-04-11,monthly,45.0,3,False
2726,3,2025-04-11,monthly,120.0,8,False
2727,3,2025-04-11,monthly,60.0,4,False
2728,3,2025-04-11,annual,100.0,12,False
2729,3,2025-04-11,monthly,15.0,1,False
2730,3,2025-04-11,annual,100.0,12,False
2731,3,2025-04-11,monthly,75.0,5,False
2732,3,2025-04-11,annual,100.0,12,False
2733,3,2025-04-11,monthly,105.0,7,False
2734,3,2025-04-11,monthly,45.0,3,False
2735,3,2025-04-11,annual,100.0,12,False
2736,3,2025-04-11,annual,100.0,12,False
2737,3,2025-04-11,monthly,150.0,10,False
2738,3,2025-04-11,monthly,150.0,10,False
2739,3,2025-04-11,monthly,30.0,2,False
2740,3,2025-04-11,monthly,135.0,9,True
2741,3,2025-04-11,annual,100.0,12,False
2742,3,2025-04-11,annual,100.0,12,True
2743,3,2025-04-11,monthly,135.0,9,False
2744,3,2025-04-11,monthly,30.0,2,True
2745,3,2025-04-11,annual,100.0,12,False
2746,3,2025-04-12,annual,100.0,12,False
2747,3,2025-04-12,monthly,30.0,2,False
2748,3,2025-04-12,annual,100.0,12,True
2749,3,2025-04-12,annual,100.0,12,True
2750,3,2025-04-12,annual,100.0,12,False
2751,3,2025-04-12,monthly,165.0,11,False
2752,3,2025-04-12,annual,100.0,12,True
2753,3,2025-04-12,monthly,135.0,9,False
2754,3,2025-04-12,monthly,30.0,2,False
2755,3,2025-04-12,monthly,75.0,5,False
2756,3,2025-04-12,annual,100.0,12,True
2757,3,2025-04-12,monthly,90.0,6,True
2758,3,2025-04-12,monthly,90.0,6,False
2759,3,2025-04-12,monthly,90.0,6,True
2760,3,2025-04-12,monthly,120.0,8,False
2761,3,2025-04-12,monthly,120.0,8,False
2762,3,2025-04-12,monthly,60.0,4,True
2763,3,2025-04-12,annual,100.0,12,False
2764,3,2025-04-12,monthly,45.0,3,False
2765,3,2025-04-13,annual,100.0,12,False
2766,3,2025-04-13,monthly,90.0,6,True
2767,3,2025-04-13,annual,100.0,12,True
2768,3,2025-04-13,annual,100.0,12,True
2769,3,2025-04-13,monthly,150.0,10,False
2770,3,2025-04-13,monthly,30.0,2,False
2771,3,2025-04-13,annual,100.0,12,True
2772,3,2025-04-13,monthly,150.0,10,False
2773,3,2025-04-13,monthly,45.0,3,False
2774,3,2025-04-13,annual,100.0,12,False
2775,3,2025-04-13,annual,100.0,12,False
2776,3,2025-04-13,annual,100.0,12,False
2777,3,2025-04-13,monthly,45.0,3,False
2778,3,2025-04-13,monthly,150.0,10,False
2779,3,2025-04-13,monthly,120.0,8,True
2780,3,2025-04-13,monthly,60.0,4,False
2781,3,2025-04-13,monthly,120.0,8,False
2782,3,2025-04-13,monthly,30.0,2,False
2783,3,2025-04-13,monthly,165.0,11,True
2784,3,2025-04-13,annual,100.0,12,False
2785,3,2025-04-13,annual,100.0,12,False
2786,3,2025-04-13,annual,100.0,12,False
2787,3,2025-04-13,annual,100.0,12,False
2788,3,2025-04-13,monthly,90.0,6,False
2789,3,2025-04-13,monthly,60.0,4,True
2790,3,2025-04-13,annual,100.0,12,False
2791,3,2025-04-13,monthly,75.0,5,False
2792,3,2025-04-13,monthly,135.0,9,True
2793,3,2025-04-13,monthly,15.0,1,True
2794,3,2025-04-13,monthly,135.0,9,False
2795,3,2025-04-13,monthly,135.0,9,False
2796,3,2025-04-13,annual,100.0,12,False
2797,3,2025-04-13,monthly,45.0,3,True
2798,3,2025-04-13,monthly,75.0,5,False
2799,3,2025-04-13,monthly,75.0,5,False
2800,3,2025-04-13,annual,100.0,12,False
2801,3,2025-04-13,annual,100.0,12,False
2802,3,2025-04-13,monthly,60.0,4,False
2803,3,2025-04-13,annual,100.0,12,False
2804,3,2025-04-13,monthly,60.0,4,False
2805,3,2025-04-13,monthly,165.0,11,False
2806,3,2025-04-14,monthly,150.0,10,True
2807,3,2025-04-14,monthly,165.0,11,True
2808,3,2025-04-14,annual,100.0,12,True
2809,3,2025-04-14,monthly,90.0,6,False
2810,3,2025-04-14,annual,100.0,12,False
2811,3,2025-04-14,annual,100.0,12,True
2812,3,2025-04-14,annual,100.0,12,True
2813,3,2025-04-14,monthly,30.0,2,False
2814,3,2025-04-14,annual,100.0,12,False
2815,3,2025-04-15,monthly,150.0,10,True
2816,3,2025-04-15,monthly,120.0,8,False
2817,3,2025-04-15,annual,100.0,12,False
2818,3,2025-04-15,monthly,60.0,4,False
2819,3,2025-04-16,annual,100.0,12,True
2820,3,2025-04-16,monthly,120.0,8,False
2821,3,2025-04-16,annual,100.0,12,False
2822,3,2025-04-16,monthly,120.0,8,False
2823,3,2025-04-16,annual,100.0,12,False
2824,3,2025-04-16,annual,100.0,12,True
2825,3,2025-04-16,monthly,15.0,1,False
2826,3,2025-04-16,monthly,60.0,4,False
2827,3,2025-04-16,monthly,105.0,7,False
2828,3,2025-04-16,monthly,165.0,11,True
2829,3,2025-04-16,monthly,120.0,8,False
2830,3,2025-04-16,annual,100.0,12,True
2831,3,2025-04-16,monthly,150.0,10,False
2832,3,2025-04-16,monthly,165.0,11,True
2833,3,2025-04-16,monthly,105.0,7,True
2834,3,2025-04-16,monthly,15.0,1,False
2835,3,2025-04-16,monthly,90.0,6,False
2836,3,2025-04-16,annual,100.0,12,False
2837,3,2025-04-16,annual,100.0,12,False
2838,3,2025-04-16,monthly,45.0,3,False
2839,3,2025-04-16,monthly,45.0,3,False
2840,3,2025-04-16,monthly,30.0,2,False
2841,3,2025-04-16,annual,100.0,12,True
2842,3,2025-04-16,monthly,150.0,10,True
2843,3,2025-04-16,annual,100.0,12,True
2844,3,2025-04-16,monthly,105.0,7,False
2845,3,2025-04-16,monthly,60.0,4,False
2846,3,2025-04-16,monthly,165.0,11,False
2847,3,2025-04-16,annual,100.0,12,False
2848,3,2025-04-16,annual,100.0,12,False
2849,3,2025-04-16,monthly,105.0,7,False
2850,3,2025-04-16,monthly,165.0,11,True
2851,3,2025-04-16,annual,100.0,12,False
2852,3,2025-04-16,monthly,45.0,3,True
2853,3,2025-04-16,monthly,165.0,11,False
2854,3,2025-04-16,monthly,150.0,10,False
2855,3,2025-04-16,monthly,120.0,8,False
2856,3,2025-04-16,annual,100.0,12,False
2857,3,2025-04-16,monthly,120.0,8,False
2858,3,2025-04-16,monthly,165.0,11,False
2859,3,2025-04-16,annual,100.0,12,True
2860,3,2025-04-16,monthly,30.0,2,False
2861,3,2025-04-16,annual,100.0,12,False
2862,3,2025-04-16,monthly,105.0,7,True
2863,3,2025-04-16,monthly,45.0,3,True
2864,3,2025-04-16,monthly,105.0,7,True
2865,3,2025-04-16,annual,100.0,12,True
2866,3,2025-04-16,monthly,75.0,5,False
2867,3,2025-04-16,monthly,135.0,9,False
2868,3,2025-04-16,monthly,45.0,3,False
2869,3,2025-04-16,monthly,105.0,7,False
2870,3,2025-04-16,annual,100.0,12,True
2871,3,2025-04-16,monthly,30.0,2,True
2872,3,2025-04-16,annual,100.0,12,True
2873,3,2025-04-17,annual,100.0,12,False
2874,3,2025-04-17,annual,100.0,12,True
2875,3,2025-04-17,monthly,90.0,6,False
2876,3,2025-04-17,monthly,150.0,10,False
2877,3,2025-04-17,annual,100.0,12,False
2878,3,2025-04-17,monthly,135.0,9,False
2879,3,2025-04-17,monthly,135.0,9,False
2880,3,2025-04-17,monthly,60.0,4,True
2881,3,2025-04-17,annual,100.0,12,False
2882,3,2025-04-17,annual,100.0,12,False
2883,3,2025-04-17,monthly,15.0,1,False
2884,3,2025-04-17,annual,100.0,12,False
2885,3,2025-04-17,monthly,165.0,11,False
2886,3,2025-04-17,monthly,135.0,9,False
2887,3,2025-04-17,annual,100.0,12,False
2888,3,2025-04-17,annual,100.0,12,False
2889,3,2025-04-17,annual,100.0,12,False
2890,3,2025-04-17,monthly,30.0,2,True
2891,3,2025-04-17,monthly,60.0,4,True
2892,3,2025-04-17,monthly,135.0,9,True
2893,3,2025-04-17,annual,100.0,12,False
2894,3,2025-04-17,monthly,75.0,5,False
2895,3,2025-04-17,annual,100.0,12,False
2896,3,2025-04-17,monthly,90.0,6,False
2897,3,2025-04-17,monthly,60.0,4,True
2898,3,2025-04-17,annual,100.0,12,False
2899,3,2025-04-17,monthly,120.0,8,False
2900,3,2025-04-17,annual,100.0,12,False
2901,3,2025-04-17,annual,100.0,12,False
2902,3,2025-04-17,monthly,15.0,1,False
2903,3,2025-04-17,monthly,15.0,1,False
2904,3,2025-04-17,annual,100.0,12,True
2905,3,2025-04-17,annual,100.0,12,True
2906,3,2025-04-17,monthly,150.0,10,False
2907,3,2025-04-17,monthly,165.0,11,False
2908,3,2025-04-17,annual,100.0,12,False
2909,3,2025-04-17,monthly,90.0,6,False
2910,3,2025-04-17,monthly,90.0,6,False
2911,3,2025-04-17,monthly,90.0,6,True
2912,3,2025-04-17,monthly,120.0,8,False
2913,3,2025-04-17,annual,100.0,12,False
2914,3,2025-04-18,monthly,105.0,7,False
2915,3,2025-04-18,annual,100.0,12,False
2916,3,2025-04-18,annual,100.0,12,False
2917,3,2025-04-18,monthly,15.0,1,False
2918,3,2025-04-18,monthly,135.0,9,False
2919,3,2025-04-18,monthly,165.0,11,False
2920,3,2025-04-18,annual,100.0,12,False
2921,3,2025-04-18,monthly,30.0,2,False
2922,3,2025-04-18,monthly,105.0,7,False
2923,3,2025-04-18,annual,100.0,12,False
2924,3,2025-04-18,monthly,90.0,6,True
2925,3,2025-04-18,monthly,30.0,2,True
2926,3,2025-04-18,monthly,135.0,9,False
2927,3,2025-04-18,monthly,90.0,6,False
2928,3,2025-04-18,monthly,75.0,5,False
2929,3,2025-04-19,monthly,45.0,3,False
2930,3,2025-04-19,annual,100.0,12,False
2931,3,2025-04-19,annual,100.0,12,False
2932,3,2025-04-19,monthly,135.0,9,False
2933,3,2025-04-20,monthly,135.0,9,False
2934,3,2025-04-20,annual,100.0,12,False
2935,3,2025-04-20,monthly,75.0,5,False
2936,3,2025-04-20,monthly,105.0,7,True
2937,3,2025-04-21,annual,100.0,12,False
2938,3,2025-04-21,monthly,90.0,6,True
2939,3,2025-04-21,annual,100.0,12,False
2940,3,2025-04-21,annual,100.0,12,False
2941,3,2025-04-22,annual,100.0,12,False
2942,3,2025-04-22,monthly,135.0,9,False
2943,3,2025-04-22,monthly,30.0,2,True
2944,3,2025-04-22,monthly,30.0,2,False
2945,3,2025-04-22,monthly,105.0,7,False
2946,3,2025-04-22,annual,100.0,12,False
2947,3,2025-04-22,monthly,135.0,9,False
2948,3,2025-04-22,monthly,15.0,1,True
2949,3,2025-04-23,monthly,15.0,1,False
2950,3,2025-04-23,annual,100.0,12,True
2951,3,2025-04-23,monthly,135.0,9,True
2952,3,2025-04-23,annual,100.0,12,False
2953,3,2025-04-23,annual,100.0,12,True
2954,3,2025-04-23,monthly,45.0,3,False
2955,3,2025-04-23,monthly,45.0,3,False
2956,3,2025-04-23,monthly,15.0,1,False
2957,3,2025-04-23,monthly,30.0,2,True
2958,3,2025-04-23,monthly,30.0,2,False
2959,3,2025-04-23,annual,100.0,12,False
2960,3,2025-04-23,monthly,45.0,3,False
2961,3,2025-04-23,monthly,60.0,4,False
2962,3,2025-04-23,monthly,60.0,4,False
2963,3,2025-04-23,annual,100.0,12,False
2964,3,2025-04-23,monthly,150.0,10,True
2965,3,2025-04-23,monthly,105.0,7,False
2966,3,2025-04-23,monthly,120.0,8,False
2967,3,2025-04-23,annual,100.0,12,True
2968,3,2025-04-23,monthly,105.0,7,False
2969,3,2025-04-23,annual,100.0,12,False
2970,3,2025-04-23,annual,100.0,12,False
2971,3,2025-04-23,annual,100.0,12,False
2972,3,2025-04-23,annual,100.0,12,False
2973,3,2025-04-23,annual,100.0,12,True
2974,3,2025-04-23,annual,100.0,12,False
2975,3,2025-04-23,monthly,45.0,3,False
2976,3,2025-04-23,monthly,90.0,6,False
2977,3,2025-04-23,annual,100.0,12,True
2978,3,2025-04-23,annual,100.0,12,False
2979,3,2025-04-23,monthly,60.0,4,True
2980,3,2025-04-23,monthly,90.0,6,False
2981,3,2025-04-23,monthly,90.0,6,False
2982,3,2025-04-23,annual,100.0,12,False
2983,3,2025-04-23,monthly,30.0,2,True
2984,3,2025-04-23,annual,100.0,12,True
2985,3,2025-04-24,annual,100.0,12,False
2986,3,2025-04-24,annual,100.0,12,True
2987,3,2025-04-24,monthly,75.0,5,False
2988,3,2025-04-24,monthly,90.0,6,True
2989,3,2025-04-24,annual,100.0,12,True
2990,3,2025-04-24,monthly,90.0,6,False
2991,3,2025-04-24,monthly,90.0,6,False
2992,3,2025-04-24,monthly,30.0,2,True
2993,3,2025-04-24,monthly,120.0,8,True
2994,3,2025-04-24,monthly,45.0,3,False
2995,3,2025-04-24,monthly,45.0,3,False
2996,3,2025-04-24,monthly,90.0,6,False
2997,3,2025-04-24,annual,100.0,12,False
2998,3,2025-04-24,monthly,45.0,3,False
2999,3,2025-04-24,monthly,105.0,7,False
3000,3,2025-04-24,monthly,150.0,10,False
3001,3,2025-04-24,monthly,60.0,4,False
3002,3,2025-04-24,monthly,75.0,5,False
3003,3,2025-04-24,monthly,15.0,1,False
3004,3,2025-04-24,annual,100.0,12,True
3005,3,2025-04-24,monthly,105.0,7,False
3006,3,2025-04-24,annual,100.0,12,False
3007,3,2025-04-24,annual,100.0,12,False
3008,3,2025-04-24,monthly,75.0,5,False
3009,3,2025-04-24,annual,100.0,12,False
3010,3,2025-04-24,monthly,60.0,4,False
3011,3,2025-04-24,monthly,60.0,4,True
3012,3,2025-04-25,annual,100.0,12,False
3013,3,2025-04-25,annual,100.0,12,True
3014,3,2025-04-26,annual,100.0,12,False
3015,3,2025-04-26,annual,100.0,12,True
3016,3,2025-04-26,annual,100.0,12,False
3017,3,2025-04-26,annual,100.0,12,True
3018,3,2025-04-27,annual,100.0,12,False
3019,3,2025-04-27,monthly,135.0,9,False
3020,3,2025-04-27,annual,100.0,12,True
3021,3,2025-04-27,monthly,120.0,8,False
3022,3,2025-04-27,monthly,90.0,6,False
3023,3,2025-04-27,monthly,165.0,11,True
3024,3,2025-04-27,monthly,45.0,3,False
3025,3,2025-04-27,monthly,45.0,3,False
3026,3,2025-04-27,monthly,105.0,7,False
3027,3,2025-04-27,monthly,45.0,3,False
3028,3,2025-04-27,monthly,75.0,5,False
3029,3,2025-04-27,annual,100.0,12,False
3030,3,2025-04-27,monthly,30.0,2,False
3031,3,2025-04-27,monthly,90.0,6,True
3032,3,2025-04-27,monthly,15.0,1,False
3033,3,2025-04-27,monthly,150.0,10,False
3034,3,2025-04-27,annual,100.0,12,False
3035,3,2025-04-27,annual,100.0,12,False
3036,3,2025-04-27,annual,100.0,12,False
3037,3,2025-04-27,annual,100.0,12,True
3038,3,2025-04-27,annual,100.0,12,False
3039,3,2025-04-28,annual,100.0,12,False
3040,3,2025-04-28,monthly,150.0,10,False
3041,3,2025-04-28,monthly,150.0,10,False
3042,3,2025-04-28,annual,100.0,12,False
3043,3,2025-04-28,monthly,135.0,9,False
3044,3,2025-04-28,annual,100.0,12,True
3045,3,2025-04-28,monthly,135.0,9,True
3046,3,2025-04-28,monthly,120.0,8,True
3047,3,2025-04-28,monthly,30.0,2,False
3048,3,2025-04-28,monthly,120.0,8,False
3049,3,2025-04-28,annual,100.0,12,False
3050,3,2025-04-28,annual,100.0,12,True
3051,3,2025-04-28,annual,100.0,12,True
3052,3,2025-04-29,monthly,90.0,6,False
3053,3,2025-04-29,monthly,75.0,5,False
3054,3,2025-04-29,monthly,105.0,7,False
3055,3,2025-04-29,monthly,30.0,2,False
3056,3,2025-04-29,monthly,90.0,6,True
3057,3,2025-04-29,monthly,30.0,2,False
3058,3,2025-04-29,monthly,105.0,7,False
3059,3,2025-04-29,annual,100.0,12,True
3060,3,2025-04-29,annual,100.0,12,False
3061,3,2025-04-29,monthly,120.0,8,False
3062,3,2025-04-29,annual,100.0,12,False
3063,3,2025-04-29,monthly,90.0,6,False
3064,3,2025-04-29,annual,100.0,12,True
3065,3,2025-04-29,monthly,45.0,3,False
3066,3,2025-04-29,annual,100.0,12,False
3067,3,2025-04-30,monthly,120.0,8,True
3068,3,2025-04-30,monthly,45.0,3,False
3069,3,2025-04-30,annual,100.0,12,True
3070,3,2025-04-30,monthly,60.0,4,False
3071,3,2025-04-30,monthly,165.0,11,False
3072,3,2025-04-30,annual,100.0,12,True
3073,3,2025-04-30,monthly,15.0,1,False
3074,3,2025-04-30,annual,100.0,12,False
3075,3,2025-04-30,monthly,75.0,5,False
3076,3,2025-04-30,annual,100.0,12,True
3077,3,2025-04-30,annual,100.0,12,False
3078,3,2025-04-30,annual,100.0,12,True
3079,3,2025-04-30,monthly,45.0,3,True
3080,3,2025-04-30,annual,100.0,12,False
3081,3,2025-04-30,annual,100.0,12,False
3082,3,2025-04-30,monthly,45.0,3,False
3083,3,2025-04-30,monthly,135.0,9,True
3084,3,2025-04-30,annual,100.0,12,True
3085,3,2025-04-30,annual,100.0,12,False
